datetime_utc,Receiver,Transmitter,Station Name,Latitude,Longitude,Data source
2017-09-26 04:43:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 04:46:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 04:48:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 04:52:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 04:54:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 04:57:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 04:59:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 05:17:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 05:19:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 05:21:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 05:23:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 05:26:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:10:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:14:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:18:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:20:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:23:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:25:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:27:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:29:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:35:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 07:41:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 08:18:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 08:24:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-26 08:28:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 01:02:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 01:07:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 01:09:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 01:11:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 01:13:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 01:14:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 01:18:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 01:21:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 07:08:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 07:11:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 07:13:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 07:15:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 08:11:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 08:14:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 08:16:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 08:18:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 08:31:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 08:34:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 08:36:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-09-27 08:51:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-10-19 05:05:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-10-19 05:06:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-10-19 05:09:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-10-19 05:11:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-10-26 13:54:00,VR2W-130934,A69-9001-18224,BP_IN_M2,27.30455,-82.56139,SCAN
2017-10-26 13:55:00,VR2Tx-480315,A69-9001-18224,BP_IN_N,27.30476,-82.56311,SCAN
2017-10-26 13:59:00,VR2Tx-480315,A69-9001-18224,BP_IN_N,27.30476,-82.56311,SCAN
2017-10-26 14:02:00,VR2Tx-480318,A69-9001-18224,BP_OUT_N,27.29959,-82.5642,SCAN
2017-10-29 02:00:00,VR2W-127176,A69-9001-18224,BP_OUT_S,27.29889,-82.56113,SCAN
2017-10-29 02:09:00,VR2W-128450,A69-9001-18224,BP_IN_S,27.30421,-82.56002,SCAN
2017-10-29 02:10:00,VR2Tx-480315,A69-9001-18224,BP_IN_N,27.30476,-82.56311,SCAN
2017-10-29 21:33:00,VR2W-128450,A69-9001-18224,BP_IN_S,27.30421,-82.56002,SCAN
2017-10-29 21:53:00,VR2Tx-480318,A69-9001-18224,BP_OUT_N,27.29959,-82.5642,SCAN
2017-11-25 09:05:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-25 09:05:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-11-27 00:08:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-27 00:11:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-27 04:51:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-27 05:01:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-11-27 05:01:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 05:02:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:03:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:03:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-11-27 05:03:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 05:04:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 05:05:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:06:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-11-27 05:06:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 05:07:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:09:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-11-27 05:09:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:11:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-11-27 05:11:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:11:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 05:13:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-11-27 05:13:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:13:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 05:14:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-11-27 05:15:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:15:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-11-27 05:17:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:19:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 05:19:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-11-27 05:21:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-11-27 07:46:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 07:54:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 07:56:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 07:57:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 07:59:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 07:59:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 08:01:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 08:03:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-11-27 08:03:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 08:03:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 08:05:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-11-27 08:05:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 08:05:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 08:07:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 08:07:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 08:08:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-11-27 08:08:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 08:09:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 08:10:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 08:10:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 08:12:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-11-27 08:12:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-11-27 08:12:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 08:14:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-11-27 08:14:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-11-27 08:14:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 08:15:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 08:16:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-27 08:17:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-27 08:22:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-27 08:25:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-27 08:27:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-29 08:54:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-11-29 08:55:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-11-29 08:57:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-11-29 08:58:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-11-29 09:00:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-29 09:02:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-29 09:02:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-29 09:04:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-29 09:06:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-29 09:08:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-29 09:08:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-29 09:10:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-11-29 09:10:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-29 09:12:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-29 09:13:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-29 09:15:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-29 09:15:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-29 09:16:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-29 09:17:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-29 09:18:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-29 09:21:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-29 09:24:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-29 09:26:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-29 09:26:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-29 09:28:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-29 09:30:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-30 02:07:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-30 02:09:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-11-30 02:17:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-30 02:17:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-30 02:19:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-30 02:21:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-30 02:25:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-30 02:27:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-30 02:30:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-30 02:30:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-11-30 02:32:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-30 02:33:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-11-30 02:34:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-30 02:38:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-11-30 02:43:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-01 01:49:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-01 01:49:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-01 01:50:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-01 01:52:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-01 01:54:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-01 01:56:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-01 01:56:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-01 01:56:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-01 01:56:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-01 01:57:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-01 01:58:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-01 01:59:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-01 01:59:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-01 02:00:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-01 02:02:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-01 02:02:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-01 02:04:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-01 02:06:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-01 02:07:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-01 02:11:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-04 13:19:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 13:24:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 13:26:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 13:28:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 13:28:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-04 13:28:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 13:30:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 13:38:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 13:38:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 13:39:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-04 13:39:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 13:40:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 13:41:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-04 13:41:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 13:42:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-04 13:43:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 13:45:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 13:45:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 13:46:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-04 13:47:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 13:48:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-04 13:48:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 13:48:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-04 13:48:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 13:50:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-04 13:50:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 13:52:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:00:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 14:09:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:13:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 14:17:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:19:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 14:22:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 14:23:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:24:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 14:25:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:27:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:28:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:30:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:32:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-04 14:32:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-04 14:32:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:33:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:35:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-04 14:35:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 14:39:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-04 14:42:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-04 14:44:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-04 17:20:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-04 17:21:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-04 17:22:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-04 17:27:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-04 20:21:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-04 20:23:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 01:29:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-05 01:44:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 01:46:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 01:47:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 01:49:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 01:50:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 01:50:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-05 01:52:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 01:52:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 01:54:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 01:57:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 01:57:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 01:59:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 01:59:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 02:01:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 02:09:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 02:11:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 02:53:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 02:55:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 02:59:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:00:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-05 03:01:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:03:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:04:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
